번호,개방자치단체코드,인허가일자,소재지전체주소,사업장명
854,3600000,2006.2.20,광주광역시 서구 화정동 311-2번지,풀하우스동물병원
855,3600000,2006.10.4,광주광역시 서구 풍암동 1076번지,마리동물병원
856,3600000,2006.10.11,광주광역시 서구 화정동 312-2번지,풀하우스동물병원
857,3600000,2007.10.2,광주광역시 서구 화정동 311-2   번지,풀하우스동물병원
858,3600000,2008.2.18,광주광역시 서구 농성동 661-25번지,노창섭동물병원
859,3600000,2010.5.31,광주광역시 서구 쌍촌동 1271-1번지,거평환기컨설팅동물병원
860,3600000,2004.11.19,광주광역시 서구 치평동 1239번지 롯데마트 1층,쿨펫동물병원
861,3610000,2004.8.6,광주광역시 남구 진월동 294-17번지,양세환동물병원
862,3610000,2004.11.29,광주광역시 남구 월산동 970-2번지 2반,어울림동물병원
863,3610000,2008.2.4,광주광역시 남구 송하동 492-27번지 세왕그린파크 101동 909호,광주동물병원
864,3610000,2003.3.18,광주광역시 남구 월산동 1035-18번지,종로동물병원
865,3610000,2003.3.19,광주광역시 남구 봉선동 1027-6  번지,봉선동물병원
866,3610000,2011.8.5,광주광역시 남구 송하동 184-6번지,전일에프엠동물병원
867,3600000,2002.10.23,광주광역시 서구 쌍촌동 970-10  번지,예동물병원
868,3600000,2002.11.14,광주광역시 서구 풍암동 1111-6번지,풍암동물병원
869,3600000,2003.1.8,광주광역시 서구 치평동 1208-5번지 행정공제회관 1층,신도시동물병원
870,3600000,2003.3.19,광주광역시 서구 풍암동 1070번지,강아지천국동물병원
871,3610000,2017.1.24,광주광역시 남구 봉선동 459-1번지,라온 동물병원
872,3600000,2003.9.2,광주광역시 서구 치평동 1326번지 세정아울렛 407호,세정동물병원
873,3600000,2003.10.24,광주광역시 서구 치평동 1326번지 세정아울렛 407호,세정동물병원
874,3600000,2004.1.2,광주광역시 서구 치평동 1326번지 세정아울렛  407호,세정동물병원
875,3600000,2004.2.19,광주광역시 서구 치평동 1239번지 롯데마트내,펫마스터동물병원
876,3600000,2004.2.19,광주광역시 서구 치평동 1208-5   번지 행정공제회관 1층,신도시동물병원
877,3600000,2004.9.21,광주광역시 서구 화정동 312-2   번지,풀하우스동물병원
878,3610000,2003.10.17,광주광역시 남구 구동 37-7 번지,서현동물병원
879,3610000,2003.12.17,광주광역시 남구 봉선동 1027-6번지,봉선동물병원
880,3610000,2004.1.9,광주광역시 남구 봉선동 1027-6번지,봉선동물병원
881,3610000,2004.5.10,광주광역시 남구 주월동 961-1번지,산수동물병원
882,3600000,2004.12.18,광주광역시 서구 치평동 1239번지 롯데마트 1층,쿨펫동물병원
883,3600000,2005.1.7,광주광역시 서구 화정동 311-2   번지,풀하우스펫월드 동물병원
884,3590000,1996.1.29,광주광역시 동구 산수동 521-28,민 동물병원
885,3590000,2002.10.10,광주광역시 동구 불로동 82번지,Dr남 동물병원
886,3590000,2003.10.17,광주광역시 동구 학동 658-1번지,하늘동물병원
887,3590000,2005.4.26,광주광역시 동구 계림동 100-11  번지 이마트내 동물병원 (1층),펫 프렌즈 동물병원
888,3590000,2005.5.19,광주광역시 동구 계림동 100-11  번지 이마트내 펫프렌즈 동물병원,펫프렌즈 동물병원
889,3590000,2005.10.11,광주광역시 동구 계림동 100-11  번지,폭시펫
890,3590000,2006.10.23,광주광역시 동구 계림동 100-11  번지,폭시펫 동물병원
891,3590000,2007.5.22,광주광역시 동구 학동 658-1번지,현 동물병원
892,3590000,1988.1.14,광주광역시 동구 학동 51-22  번지,이옥희 동물병원
893,3590000,1995.7.11,광주광역시 동구 불로동 97-6번지,수동물병원
894,3440000,1995.10.26,대구광역시 남구 봉덕동 1327-69번지 14통4반,백동물병원
895,3440000,1998.2.16,대구광역시 남구 대명동 906-1   번지,대명동물병원
896,3440000,1998.10.1,대구광역시 남구 봉덕동 687-1   번지,이현범동물병원
897,3440000,2000.8.16,대구광역시 남구 대명동 1111-1 8통4반,중앙동물병원
898,3440000,2000.4.17,대구광역시 남구 대명동 2125-3번지,대구종합동물병원
899,3440000,2002.9.9,대구광역시 남구 이천동 299-2번지,한일가축병원
900,3440000,2003.10.21,대구광역시 남구 대명동 906-1   번지,대명동물병원
901,3440000,2004.3.31,대구광역시 남구 대명동 906-1   번지,대명동물병원
902,3440000,2005.1.14,대구광역시 남구 대명동 906-1번지,대명동물병원
903,3440000,2005.3.15,대구광역시 남구 봉덕동 1010-5   번지 (중앙대로242),Jun동물병원
904,3440000,2010.4.6,대구광역시 남구 이천동 754-5번지,해인동물병원
905,3440000,2012.11.14,대구광역시 남구 봉덕동 525-1번지,케르베로스 동물병원
906,3460000,2011.7.26,대구광역시 수성구 범어동,푸른동물병원
907,3460000,2011.8.4,대구광역시 수성구 만촌동 1039-1번지,조은 동물병원
908,3460000,2016.11.24,,유니온 동물의료센터
909,3460000,2017.3.8,,대구연합동물메디컬센터
910,3460000,2013.1.4,대구광역시 수성구 범어동 808번지 쌍용예가 101동 111호,한내동물병원
911,3460000,2014.2.13,대구광역시 수성구 만촌동 1356-3번지 메트로팔레스상가 121동 103호,대구동물병원
912,3460000,2014.12.12,대구광역시 수성구 만촌동 1356-3번지,대구동물병원
913,3460000,2016.10.19,,KABB-C 동물병원
914,3460000,2018.5.17,대구광역시 수성구 만촌동 1356-7번지 메트로팔레스2단지아파트,마리동물병원
915,3410000,1991.4.24,대구광역시 중구 남산동 671-16  번지,반월동물병원
916,3410000,1998.2.7,대구광역시 중구 봉산동 153-1   번지,순풍동물병원
917,3440000,1981.8.24,대구광역시 남구 봉덕동 943번지,대남동물병원
918,3410000,2002.12.9,대구광역시 중구 삼덕동1가 41-8   번지,삼덕종합동물병원
919,3410000,2003.3.6,대구광역시 중구 계산동1가 2-9   번지,동산동물병원
920,3410000,2003.10.2,대구광역시 중구 상덕동 2-1   번지,정동물병원
921,3410000,2005.1.20,대구광역시 중구 대봉동 715-15  번지,동훈동물병원
922,3410000,2013.8.23,대구광역시 중구 남산동 2991번지 남산휴먼시아2단지 상가 102호,남산동물병원
923,3410000,2014.3.19,대구광역시 중구 남산동 2999-14번지,최우식동물병원
924,3410000,2016.7.25,대구광역시 중구 대봉동 758번지,힐링스쿨동물병원
925,3460000,1972.3.1,대구광역시 수성구 만촌동 859-3번지,유수의과
926,3460000,1981.8.28,대구광역시 수성구 황금동 676-4번지 2통3반,범일
927,3460000,1981.8.28,대구광역시 수성구 중동 400-10번지,수성
928,3460000,1990.8.3,대구광역시 수성구 만촌동 1029-9번지,해성동물병원
929,3460000,1994.2.21,대구광역시 수성구 파동 47-6번지,수정동물병원
930,3460000,1995.1.11,대구광역시 수성구 만촌동 974-1,만촌동물병원
931,3460000,1995.3.28,대구광역시 수성구 시지동 462-121번지,시지동물병원
932,3460000,1995.10.6,대구광역시 수성구 범어동 1297번지,청구동물병원
933,3460000,2000.11.16,대구광역시 수성구 범어동 774-45번지,최우식동물병원
934,3460000,2001.2.13,대구광역시 수성구 매호동 1344-20번지,평화동물병원
935,3460000,2001.5.4,대구광역시 수성구 두산동 137-9번지,세진동물병원
936,3460000,2001.6.18,대구광역시 수성구 지산동 1157-22번지,이수의과 동물병원
937,3460000,2001.6.27,대구광역시 수성구 노변동 25-4번지,박용남동물병원
938,3460000,2001.8.3,대구광역시 수성구 황금동 883-5   번지,황금동물병원
939,3460000,2002.1.29,대구광역시 수성구 만촌동 1036-22번지,우리동물병원
940,3460000,2002.2.20,대구광역시 수성구 범어동 2-7   번지,강남동물병원
941,3460000,2002.8.9,대구광역시 수성구 황금동 760-12  번지,희망동물병원
942,3460000,2002.9.16,대구광역시 수성구 수성동1가 93-8번지,제일동물병원
943,3460000,2002.12.30,대구광역시 수성구 지산동 1288-9   번지,씨엔리동물병원
944,3460000,2002.12.20,대구광역시 수성구 수성동4가 1085-25  번지,수진동물병원
945,3460000,2003.9.4,대구광역시 수성구 지산동 1054-1   번지,두산메디핏동물병원
946,3460000,2001.10.26,대구광역시 수성구 만촌동 1039-1번지,조은동물병원
947,3460000,2003.6.13,대구광역시 수성구 범어동 614-3번지 태왕유성하이빌 205동 108호,아주동물병원
948,3460000,2003.7.23,대구광역시 수성구 범어동 96-9번지,보현동물병원
949,3460000,2004.1.29,대구광역시 수성구 신매동 567번지,해피독동물병원
950,3460000,2004.2.20,대구광역시 수성구 수성동1가 306-5번지,수강동물병원
951,3460000,2004.3.3,대구광역시 수성구 파동 27-284번지,파동동물병원
952,3460000,2004.4.7,대구광역시 수성구 수성동4가 1085-25번지,수진동물병원
953,3460000,2004.4.9,대구광역시 수성구 범어동 2-7   번지,강남동물병원
954,3460000,2004.4.30,대구광역시 수성구 범어동 45-4   번지,호산수의과병원(독성/진단병리학연구센타)
955,3460000,2004.5.27,대구광역시 수성구 지산동 1288-9   번지,동아동물병원
956,3460000,2004.8.21,대구광역시 수성구 수성동1가 649-7   번지,대경동물병원
957,3460000,2004.9.2,대구광역시 수성구 신매동 261-9   번지,드림동물병원
958,3460000,2004.9.21,대구광역시 수성구 신매동 566-3   번지,쿨펫(시지점)동물병원
959,3460000,2004.10.14,대구광역시 수성구 황금동 889-5번지,황금동물병원
960,3440000,2017.12.6,대구광역시 남구 대명동 1897-7 2층,대경연합동물영상센터
961,3480000,2003.1.15,대구광역시 달성군 옥포면 본리리 2331-1번지 2통,옥포동물병원
962,3480000,2013.8.7,대구광역시 달성군 화원읍 천내리 101번지,가야동물병원
963,3480000,2003.1.15,대구광역시 달성군 화원읍 구라리 1581번지,화원동물병원
964,3480000,2003.1.15,대구광역시 달성군 하빈면 동곡리 129-5  번지,동곡동물병원
965,3480000,2003.1.15,대구광역시 달성군 화원읍 천내리 445-2   번지,다정동물병원
966,3480000,2003.1.15,대구광역시 달성군 구지면 가천리 12-4   번지,달성축산동물병원
967,3480000,2018.1.16,대구광역시 달성군 다사읍 세천리 1566-2 세천삼정그린코아더베스트아파트2단지,제이스동물병원
968,3480000,2015.5.28,대구광역시 달성군 옥포면 본리리 2416-4번지 2층,우주동물병원
969,3480000,2017.10.18,대구광역시 달성군 화원읍 명곡리 213,명곡역 동물병원
970,3430000,2000.7.20,대구광역시 서구 평리동 1371-3번지,페츠업 동물병원
971,3430000,2002.6.17,대구광역시 서구 내당동 230-10,삼성동물병원
972,3430000,2004.2.10,대구광역시 서구 원대동3가 1351-8번지,다우종합동물병원
973,3430000,1981.8.24,대구광역시 서구 내당동 884번지,영남동물병원
974,3430000,1992.5.27,대구광역시 서구 원대동3가 1348-2번지,팔달가축병원
975,3430000,1995.8.2,대구광역시 서구 평리동 1522-3번지,나은동물병원
976,5080000,2003.12.2,경상북도 구미시 원평동 964-523번지,중앙동물병원
977,5080000,2003.12.4,경상북도 구미시 인의동 431번지,푸른동물병원
978,5080000,2005.12.8,경상북도 구미시 광평동 792-36번지 홈플러스 2층,도그플러스 동물병원
979,5080000,2008.5.19,경상북도 구미시 선산읍 동부리 451-17번지,지혜동물병원
980,5130000,1966.8.10,경상북도 경산시 용성면 당리리 128-3 1통,용성동물병원
981,5130000,1969.4.4,경상북도 경산시 하양읍 금락리 9-2,대림동물병원
982,5130000,1979.12.1,경상북도 경산시 삼북동 275-9  번지,영남동물병원
983,5130000,1991.1.21,경상북도 경산시 하양읍 도리리 112-63,하양동물병원
984,5130000,2005.11.4,경상북도 경산시 하양읍 동서리 624-4   번지,한국동물병원
985,5130000,2006.6.14,경상북도 경산시 중산동 623번지,폭시 펫 동물병원
986,5130000,2006.12.12,경상북도 경산시 옥산동 758-4   번지,행복한동물병원
987,5130000,2007.9.17,경상북도 경산시 중산동 623번지,쿨펫 동물병원
988,5130000,2008.1.4,경상북도 경산시 옥산동 758-4,행복한 동물병원
989,5150000,1961.2.28,경상북도 의성군 안계면 용기리 468-7번지,안계
990,5150000,1963.12.19,경상북도 의성군 안계면 용기리 857-4번지,서부
991,5150000,1964.5.20,경상북도 의성군 의성읍 중리리 870-3번지,동부
992,5150000,1965.12.9,경상북도 의성군 금성면 대리리 59-6,동산
993,5150000,1969.3.15,경상북도 의성군 안계면 용기리 827-9번지,일광
994,5130000,2008.3.21,경상북도 경산시 대평동 431-10번지,에비안 동물병원
995,5130000,2009.1.20,경상북도 경산시 옥산동 758-4번지,행복한 동물병원
996,5130000,2009.3.27,경상북도 경산시 중산동 623번지,펫프렌즈 동물병원
997,5130000,2009.5.27,경상북도 경산시 중산동 623번지 이마트내 2층,펫프렌즈동물병원
998,5130000,1976.12.1,경상북도 경산시 남산면 산양리 70-20번지,남산동물병원
999,5130000,2016.8.5,경상북도 경산시 옥산동 734-1,다정동물병원
1000,5130000,2009.9.17,경상북도 경산시 옥곡동 823-12,응급진료 굿모닝동물병원
1001,5130000,2010.12.27,경상북도 경산시 압량면 신대리 396-1,동부가축병원
1002,5130000,2011.1.31,경상북도 경산시 옥산동 852-2번지,KEPC 동물병원
1003,5130000,2013.10.10,경상북도 경산시 하양읍 동서리 1090번지,한국종합동물병원
1004,5130000,2013.10.10,경상북도 경산시 하양읍 동서리 1090번지,한국동물병원
1005,5130000,2015.1.7,경상북도 경산시 와촌면 동강리 209-1번지,한빛동물병원
1006,5130000,2005.11.4,경상북도 경산시 하양읍 동서리 624-5   번지,신한국동물병원
1007,5130000,2005.11.8,경상북도 경산시 하양읍 동서리 521-3번지,한국동물병원
1008,5100000,1974.6.20,경상북도 영천시 화북면 자천리 1502-3번지 2통,자천가축병원
1009,5100000,2005.6.28,경상북도 영천시 완산동 1085-1번지,영천동물병원
1010,5100000,2008.8.4,경상북도 영천시 금호읍 교대리 180-15번지,현대동물병원
1011,5100000,2009.8.3,경상북도 영천시 화룡동 219-16번지,자연과 함께하는 동물병원
